"acc_mean","acc_std","acc_min","acc_max","hr_mean","hr_std","hr_min","hr_max","steps_sum","t","subject_id"
"0.9937356453966564","0.0666380308069","0.7885603807318","1.2685004455599","74.26117224","2.63914092","70.00000000","79.53945409","0","990","9001002"
"0.9936760824655668","0.0714187645764","0.7751060609157","1.2891573956299","73.31372782","2.78256294","69.00000000","78.87885370","0","1020","9001002"
"0.9937092468059469","0.0713230923422","0.7770349476237","1.2887759802888","71.70502216","2.77969277","68.00000000","77.26440770","0","1050","9001002"
"0.9936632041703352","0.0663668725764","0.7886459659693","1.2672529853348","74.91662047","2.63100618","71.00000000","80.17863283","0","1080","9001002"
"0.99372953239547","0.0573716401113","0.8208136712609","1.2283399728778","69.80094080","2.36114920","66.00000000","74.52323921","0","1110","9001002"
"0.9936339641420432","0.0458284298774","0.8507066609171","1.1782238269442","74.44201359","2.01485290","71.00000000","78.47171939","0","1140","9001002"
"0.993630221989658","0.0503493745928","0.8385564283353","1.1978108452249","73.02566988","2.15048124","70.00000000","77.32663235","0","1170","9001002"
"0.9934859266543812","0.0611432004704","0.8069997696204","1.2444397953596","72.05655562","2.47429601","68.00000000","77.00514765","0","1200","9001002"
"0.993577351713942","0.0687638809408","0.7814488410793","1.2775541691242","74.83686781","2.70291643","71.00000000","80.24270067","0","1230","9001002"
"0.9934946403487864","0.0719482245500","0.7772478177404","1.2912702800655","69.40214896","2.79844674","65.00000000","74.99904243","0","1260","9001002"
"0.993656317712654","0.0701683997416","0.7775525487647","1.2837193832594","74.59856972","2.74505199","70.00000000","80.08867371","0","1290","9001002"
"0.9936018612918864","0.0637194273468","0.7987239320436","1.2557193797947","72.71964721","2.55158282","69.00000000","77.82281285","0","1320","9001002"
"0.9935146031898512","0.0536702784173","0.8291093188583","1.2120858096647","72.39444908","2.25010835","69.00000000","76.89466578","0","1350","9001002"
"0.993267877026246","0.0423133166577","0.8605968591723","1.1626255825431","74.73106788","1.90939950","72.00000000","78.54986688","0","1380","9001002"
"0.9933068225677868","0.0542449768791","0.8305703294211","1.2143683890441","69.00156251","2.26734931","66.00000000","73.53626112","0","1410","9001002"
"0.9931706009569482","0.0641469298838","0.7949996693079","1.2571406304535","74.73014200","2.56440790","71.00000000","79.85895779","0","1440","9001002"
"0.992608629239126","0.0703778442367","0.7780780710739","1.2835792875980","72.39702546","2.75133533","68.00000000","77.89969611","0","1470","9001002"
"0.9925504372433058","0.0719048938284","0.7731185610951","1.2901383104995","72.71719466","2.79714681","69.00000000","78.31148829","0","1500","9001002"
"0.9925633676651114","0.0684749574316","0.7815388025559","1.2752881832019","74.59969281","2.69424872","71.00000000","79.98819026","0","1530","9001002"
"0.9925251504526976","0.0606565756590","0.8101563925631","1.2413703116416","69.39903091","2.45969727","66.00000000","74.31842545","0","1560","9001002"
"0.992508818932358","0.0497457106070","0.8374355438424","1.1940735648962","74.83614327","2.13237132","72.00000000","79.10088591","0","1590","9001002"
"0.992417761931952","0.0464490706885","0.8500113055347","1.1796970682489","72.05924433","2.03347212","69.00000000","76.12618857","0","1620","9001002"
"0.9924827276059778","0.0018000000000","0.9830593754993","1.0049848547221","55.00000000","0.63507125","54.00000000","56.27014250","0","1650","9001002"
"0.9923482849791668","0.0018000000000","0.9815049560990","1.0077906437831","59.00000000","2.76781229","55.00000000","64.53562458","0","1680","9001002"
"0.9924508834256917","0.0020178610231","0.9855994567142","1.0103386781785","57.00000000","0.66449576","56.00000000","58.32899151","0","1710","9001002"
"0.9922343382870646","0.0018000000000","0.9809182377854","1.0091975386725","57.00000000","1.83183573","54.00000000","60.66367146","0","1740","9001002"
"0.9923531143484444","0.0018000000000","0.9842453031487","1.0076448324297","56.00000000","0.65709255","55.00000000","57.31418511","0","1770","9001002"
"0.99230846079466","0.0018000000000","0.9825969056249","1.0045874266986","57.00000000","0.80465367","56.00000000","58.60930734","0","1800","9001002"
"0.992287109341946","0.0018000000000","0.9816244354835","1.0007114420384","60.00000000","1.28389342","58.00000000","62.56778684","0","1830","9001002"
"0.9921783847689716","0.0018000000000","0.9855852888086","1.0022116286529","58.00000000","0.89642003","57.00000000","59.79284005","0","1860","9001002"
"0.9922082000021676","0.0018000000000","0.9808385431185","1.0058293866228","62.00000000","2.04736660","59.00000000","66.09473319","0","1890","9001002"
"0.9921160085863328","0.0018000000000","0.9843717142415","1.0082607726163","61.00000000","1.67127766","58.00000000","64.34255532","0","1920","9001002"
"0.992190520952534","0.0018000000000","0.9822100032186","1.0093761930261","60.00000000","1.67127766","57.00000000","63.34255532","0","1950","9001002"
"0.9920812436796392","0.0018000000000","0.9816227097495","1.0086526152266","62.00000000","1.30044748","60.00000000","64.60089497","0","1980","9001002"
"0.9921402688572176","0.0280851630524","0.9063017556632","1.1116846089613","65.05534936","1.70425815","62.00000000","68.46386566","0","2010","9001002"
"0.9921036478612704","0.0233787059080","0.9159709567202","1.0894604042845","67.99771561","1.46893530","66.00000000","70.93558620","0","2040","9001002"
"0.9922130180910674","0.0182193166764","0.9355847520856","1.0652469395654","65.31354398","1.21096583","63.00000000","67.73547565","0","2070","9001002"
"0.992032886952582","0.0237809856894","0.9158608903422","1.0912861052025","67.21935969","1.48904928","65.00000000","70.19745826","0","2100","9001002"
"0.9921063337618792","0.0283844080279","0.9021212896000","1.1130614001790","67.22121339","1.71922040","65.00000000","70.65965419","0","2130","9001002"
"0.992105028998602","0.0018000000000","0.9847391411975","1.0087811204133","62.00000000","0.56403934","61.00000000","63.12807867","0","2160","9001002"
"0.9920613124828476","0.0018000000000","0.9806645824970","1.0092253196879","62.00000000","1.13518437","60.00000000","64.27036873","0","2190","9001002"
"0.9919289603292052","0.0018000000000","0.9849414153405","1.0079292658874","60.00000000","2.09028500","57.00000000","64.18057000","0","2220","9001002"
"0.9921091004188194","0.0018000000000","0.9816530888631","1.0054869801629","63.00000000","0.55000000","62.00000000","64.10000000","0","2250","9001002"
"0.9919865631673572","0.0018000000000","0.9820030191441","1.0017179819175","63.00000000","0.66449576","62.00000000","64.32899151","0","2280","9001002"
"0.9920725827497622","0.0018000000000","0.9843326040426","1.0008072287998","60.00000000","2.15713015","57.00000000","64.31426029","0","2310","9001002"
"0.9920739244993668","0.0018000000000","0.9807037986082","1.0046202549458","61.00000000","1.17899151","59.00000000","63.35798302","0","2340","9001002"
"0.992037312086234","0.0018000000000","0.9854396225724","1.0075091279924","61.00000000","0.55000000","60.00000000","62.10000000","0","2370","9001002"
"0.991845960014048","0.0018000000000","0.9811855391122","1.0088721387877","62.00000000","0.66449576","61.00000000","63.32899151","0","2400","9001002"
"0.9920636553512724","0.0018000000000","0.9823488416439","1.0090154257692","62.00000000","0.55000000","61.00000000","63.10000000","0","2430","9001002"
"0.9920084240480084","0.0018000000000","0.9839047966896","1.0072693486935","61.00000000","1.80615734","58.00000000","64.61231468","0","2460","9001002"
"0.992050633095373","0.0018000000000","0.9807337532404","1.0042845463646","62.00000000","1.79495664","59.00000000","65.58991328","0","2490","9001002"
"0.991928114496044","0.0018000000000","0.9857256251976","1.0003006032094","62.00000000","1.60521375","60.00000000","65.21042750","0","2520","9001002"
"0.9919775109790628","0.0018000000000","0.9811361555838","1.0020607966212","63.00000000","0.55000000","62.00000000","64.10000000","0","2550","9001002"
"0.9918825892800652","0.0613833939431","0.8037055790994","1.2438772963669","73.02682835","2.48150182","69.00000000","77.98983199","0","2580","9001002"
"0.9921628994873332","0.0689039714779","0.7823957740966","1.2767467758914","72.05521096","2.70711914","68.00000000","77.46944925","0","2610","9001002"
"0.99184757907608","0.0719649909745","0.7701153766626","1.2896958732988","74.83722949","2.79894973","71.00000000","80.43512895","0","2640","9001002"
"0.9919214857254738","0.0700590628786","0.7813405891494","1.2815107581992","69.40370794","2.74177189","65.00000000","74.88725171","0","2670","9001002"
"0.9919224510878268","0.0635021106948","0.7958181113953","1.2530982640987","74.59800761","2.54506332","71.00000000","79.68813425","0","2700","9001002"
"0.991913057392478","0.0533810040269","0.8280491722099","1.2092307415090","72.72087310","2.24143012","69.00000000","77.20373334","0","2730","9001002"
"0.9918180655944444","0.0426265991396","0.8605451076290","1.1625333285326","72.39316055","1.91879797","70.00000000","76.23075650","0","2760","9001002"
"0.99192579844976","0.0018000000000","0.9807942682104","1.0033025778710","62.00000000","1.13518437","60.00000000","64.27036873","0","2790","9001002"
"0.9918012723334312","0.0018000000000","0.9863981473151","1.0064536287127","59.00000000","0.91696499","58.00000000","60.83392998","0","2820","9001002"
"0.9919083042369342","0.0018000000000","0.9807786257639","1.0086009472446","60.00000000","0.56403934","59.00000000","61.12807867","0","2850","9001002"
"0.991840476690989","0.0018000000000","0.9830421633935","1.0089999214435","62.00000000","0.55000000","61.00000000","63.10000000","0","2880","9001002"
"0.9919055359877242","0.0018000000000","0.9827895679752","1.0078809213125","61.00000000","0.91696499","60.00000000","62.83392998","0","2910","9001002"
"0.9917763058745672","0.0018000000000","0.9807760520840","1.0051130383413","63.00000000","0.56403934","62.00000000","64.12807867","0","2940","9001002"
"0.9918809597743854","0.0018000000000","0.9860834879252","1.0015618247081","62.00000000","0.93590525","61.00000000","63.87181050","0","2970","9001002"
"0.9917403733222292","0.0018000000000","0.9805045929188","1.0005266000103","64.00000000","2.73567482","60.00000000","69.47134964","0","3000","9001002"
"0.99186884517747","0.0018000000000","0.9834082568024","1.0044592331618","61.00000000","2.37967006","57.00000000","65.75934012","0","3030","9001002"
"0.9917411765663576","0.0018000000000","0.9823189837537","1.0072422240054","63.00000000","1.68392998","60.00000000","66.36785996","0","3060","9001002"
"0.9918838782227816","0.0018000000000","0.9810398922526","1.0089196171534","64.00000000","0.55000000","63.00000000","65.10000000","0","3090","9001002"
"0.9917466139540309","0.0018000000000","0.9855503189723","1.0086866884772","63.00000000","0.56403934","62.00000000","64.12807867","0","3120","9001002"
"0.9918090600398102","0.0018000000000","0.9804932201250","1.0070389714311","62.00000000","1.72181050","59.00000000","65.44362099","0","3150","9001002"
"0.9916555290226464","0.0018000000000","0.9835463235763","1.0038442523841","60.00000000","1.24812675","58.00000000","62.49625349","0","3180","9001002"
"0.991771032003274","0.0018000000000","0.9820605635977","1.0000916447602","61.00000000","1.07582010","59.00000000","63.15164020","0","3210","9001002"
"0.9916676405747268","0.0018000000000","0.9810042164445","1.0018008893489","62.00000000","0.66449576","61.00000000","63.32899151","0","3240","9001002"
"0.9918505265124016","0.0018000000000","0.9852589618986","1.0055514263279","62.00000000","0.66449576","61.00000000","63.32899151","0","3270","9001002"
"0.9917806300821655","0.0018000000000","0.9804111303440","1.0079716024836","61.00000000","1.68392998","58.00000000","64.36785996","0","3300","9001002"
"0.9915157670578426","0.0073996724321","0.9669710171888","1.0311051729841","62.00000000","1.89894926","59.00000000","65.79789853","0","3330","9001002"
"0.989538698216496","0.0080934808988","0.9606787471707","1.0312470371303","83.00000000","19.13044106","54.00000000","121.26088212","0","3360","9001002"
"0.9988989512496652","0.0674996658807","0.7913405795720","1.2760284718896","89.00000000","5.51875492","81.00000000","100.03750984","0","3390","9001002"
"0.992373269534104","0.0088586271443","0.9642158712632","1.0315530778859","93.00000000","3.69964787","87.00000000","100.39929574","0","3420","9001002"
"0.9924710468990314","0.0023219602775","0.9795086456522","1.0020199603043","81.00000000","9.55972142","67.00000000","100.11944283","0","3450","9001002"
"0.9924490095389606","0.0018193634472","0.9850191274298","1.0039506327786","61.00000000","7.34476934","50.00000000","75.68953868","0","3480","9001002"
"0.9923420603582346","0.0018542861503","0.9819510898654","1.0072462801894","58.00000000","1.95475562","55.00000000","61.90951125","0","3510","9001002"
"0.992723748570848","0.0023203888637","0.9809298357115","1.0115142397653","63.00000000","0.80465367","62.00000000","64.60930734","0","3540","9001002"
"0.9921647124399604","0.0020839471061","0.9839484596458","1.0104551115739","58.00000000","0.63507125","57.00000000","59.27014250","0","3570","9001002"
"0.992082331510579","0.0020929796730","0.9798066111295","1.0092044759925","58.00000000","2.58141208","54.00000000","63.16282416","0","3600","9001002"
"0.9919934870477376","0.0029780754946","0.9814702088063","1.0100012068692","54.00000000","0.63507125","53.00000000","55.27014250","0","3630","9001002"
"0.9918390755442106","0.0018000000000","0.9813839054658","1.0014693190093","55.00000000","0.55000000","54.00000000","56.10000000","0","3660","9001002"
"0.991862397035014","0.0018000000000","0.9818778448703","1.0007001611052","56.00000000","2.39880921","52.00000000","60.79761842","0","3690","9001002"
"0.9917747356584984","0.0018000000000","0.9840361958148","1.0044090341869","58.00000000","2.24340702","55.00000000","62.48681404","0","3720","9001002"
"0.9918790835527176","0.0018000000000","0.9805088021355","1.0074091361581","57.00000000","0.66449576","56.00000000","58.32899151","0","3750","9001002"
"0.9916857048720412","0.0018000000000","0.9850864843360","1.0087307357427","60.00000000","5.10983871","52.00000000","70.21967741","0","3780","9001002"
"0.9918252454629296","0.0018000000000","0.9811655762602","1.0087533584831","58.00000000","0.63507125","57.00000000","59.27014250","0","3810","9001002"
"0.991720624610218","0.0021758213646","0.9808772612149","1.0084225892330","57.00000000","1.13518437","55.00000000","59.27036873","0","3840","9001002"
"0.9917984378225976","0.0018425340456","0.9835686033082","1.0041119714180","55.00000000","0.56403934","54.00000000","56.12807867","0","3870","9001002"
"0.991431291000803","0.0041418402439","0.9730886314322","1.0090673582181","57.00000000","0.63507125","56.00000000","58.27014250","0","3900","9001002"
"0.991407212919608","0.0018000000000","0.9852031751777","1.0015903448372","57.00000000","0.85710678","56.00000000","58.71421356","0","3930","9001002"
"0.9912598160350988","0.0018000000000","0.9804191192063","1.0050003070745","58.00000000","0.91696499","57.00000000","59.83392998","0","3960","9001002"
"0.9913697069578882","0.0018000000000","0.9819417204045","1.0075834160877","61.00000000","0.85710678","60.00000000","62.71421356","0","3990","9001002"
"0.9913129630680276","0.0319899614793","0.8922892125457","1.1292656386132","66.03591072","1.89949807","63.00000000","69.83490687","0","4020","9001002"
"0.9912120632555969","0.0310417771844","0.8922491409303","1.1246947271250","67.89172718","1.85208886","65.00000000","71.59590490","0","4050","9001002"
"0.991155864765316","0.0279318093655","0.9069551697740","1.1099772517739","64.27017793","1.69659047","62.00000000","67.66335887","0","4080","9001002"
"0.9912985990813016","0.0231755611702","0.9161744704575","1.0876976731693","67.73163008","1.45877806","66.00000000","70.64918619","0","4110","9001002"
"0.9912039237982636","0.0184385795276","0.9321660864720","1.0652715129997","66.48139916","1.22192898","65.00000000","68.92525712","0","4140","9001002"
"0.9912650146850152","0.0018447745205","0.9823388193401","1.0029155570559","60.00000000","1.17899151","58.00000000","62.35798302","0","4170","9001002"
"0.9907816304158166","0.0018000000000","0.9796496382065","1.0055032203266","60.00000000","1.68392998","57.00000000","63.36785996","0","4200","9001002"
"0.9909806152991296","0.0018000000000","0.9855759277719","1.0077055844658","60.00000000","0.63507125","59.00000000","61.27014250","0","4230","9001002"
"0.9900219649444464","0.0223742246134","0.9171700765443","1.0894683686061","66.00000000","4.48012702","59.00000000","74.96025404","0","4260","9001002"
"0.9910659183132104","0.0021247388744","0.9812921007807","1.0082897014504","77.00000000","14.22647182","56.00000000","105.45294363","0","4290","9001002"
"0.9910910668636596","0.0026865120080","0.9793167897296","1.0078910518949","68.00000000","4.26596604","62.00000000","76.53193209","0","4320","9001002"
"0.991323288180096","0.0020560623468","0.9795542867529","1.0019270932919","65.00000000","5.61155394","57.00000000","76.22310788","0","4350","9001002"
"0.9913505102223232","0.0019115548414","0.9852199329394","1.0006859863790","55.00000000","0.67223297","54.00000000","56.34446594","0","4380","9001002"
"0.9916464575128282","0.0018561210340","0.9802426772684","1.0045490025300","55.00000000","0.92459667","54.00000000","56.84919334","0","4410","9001002"
"0.9916891430033368","0.0023026808421","0.9817191682661","1.0092586969861","54.00000000","0.56403934","53.00000000","55.12807867","0","4440","9001002"
"0.991704068656952","0.0019119935644","0.9819470547181","1.0092060972548","60.00000000","4.40993648","53.00000000","68.81987296","0","4470","9001002"
"0.9916157125614184","0.0019973766030","0.9801789400614","1.0093211052085","57.00000000","0.63507125","56.00000000","58.27014250","0","4500","9001002"
"0.9916763361449412","0.0018000000000","0.9854815898777","1.0068435649614","57.00000000","0.55000000","56.00000000","58.10000000","0","4530","9001002"
"0.9915780372565132","0.0021630058248","0.9791734408555","1.0051279972158","56.00000000","2.68546276","52.00000000","61.37092553","0","4560","9001002"
"0.9917618473190298","0.0019128040847","0.9833128355556","1.0004298342412","58.00000000","2.91533159","54.00000000","63.83066319","0","4590","9001002"
"0.9916714808920092","0.0018000000000","0.9819620995428","1.0019044146041","57.00000000","1.12014250","55.00000000","59.24028500","0","4620","9001002"
"0.9916948634883546","0.0018052654828","0.9810148929948","1.0054958293262","59.00000000","0.93590525","58.00000000","60.87181050","0","4650","9001002"
"0.9916150973613016","0.0020106287259","0.9843931779970","1.0086938123225","60.00000000","1.95475562","57.00000000","63.90951125","0","4680","9001002"
"0.9917375626704832","0.0018000000000","0.9803682204827","1.0089322332278","56.00000000","0.85710678","55.00000000","57.71421356","0","4710","9001002"
"0.9915991806901532","0.0018000000000","0.9838520100484","1.0080956216032","58.00000000","2.11396101","55.00000000","62.22792202","0","4740","9001002"
"0.991737019945386","0.0018000000000","0.9817585212909","1.0059942684669","58.00000000","0.97807867","57.00000000","59.95615734","0","4770","9001002"
"0.9915721570130992","0.0018000000000","0.9811119432153","1.0024204152419","58.00000000","1.07354815","56.00000000","60.14709629","0","4800","9001002"
"0.9917498700892085","0.0018000000000","0.9847698605572","0.9993153314335","58.00000000","0.85710678","57.00000000","59.71421356","0","4830","9001002"
"0.991706718714903","0.0018174113919","0.9802580175347","1.0032949669287","59.00000000","0.55000000","58.00000000","60.10000000","0","4860","9001002"
"0.9916932391616274","0.0018150875507","0.9842747090844","1.0065094888449","61.00000000","1.45930734","59.00000000","63.91861468","0","4890","9001002"
"0.9916415348616544","0.0018553162293","0.9812484019598","1.0086035426299","61.00000000","0.66449576","60.00000000","62.32899151","0","4920","9001002"
"0.9917353732482636","0.0018531319201","0.9813423053573","1.0090920293161","60.00000000","0.55000000","59.00000000","61.10000000","0","4950","9001002"
"0.9916501168628364","0.0018171734519","0.9842356614896","1.0076180022368","62.00000000","2.15713015","59.00000000","66.31426029","0","4980","9001002"
"0.991684394005886","0.0018408913846","0.9801648875204","1.0050602506114","59.00000000","1.30044748","57.00000000","61.60089497","0","5010","9001002"
"0.9935848847738394","0.0512891775966","0.8381267935657","1.2010703982545","59.00000000","0.55000000","58.00000000","60.10000000","0","5040","9001002"
"0.9946246424247864","0.0018269939180","0.9840893324124","1.0036733215436","56.00000000","3.24838668","51.00000000","62.49677335","0","5070","9001002"
"0.9946320483606288","0.0018000000000","0.9846464883653","1.0073537222097","54.00000000","1.20559733","52.00000000","56.41119465","0","5100","9001002"
"0.994742691022085","0.0018000000000","0.9870055902003","1.0103300717030","54.00000000","1.39852855","52.00000000","56.79705709","0","5130","9001002"
"0.994392031435966","0.0018000000000","0.9830215948975","1.0114548405295","53.00000000","0.55000000","52.00000000","54.10000000","0","5160","9001002"
"0.994422496270324","0.0018000000000","0.9878217447934","1.0113258907718","52.00000000","1.97305497","49.00000000","55.94610993","0","5190","9001002"
"0.9943047095832956","0.0018000000000","0.9836457924364","1.0094402707884","57.00000000","2.54642591","53.00000000","62.09285182","0","5220","9001002"
"0.9942976321658784","0.0018000000000","0.9845806475630","1.0063499745082","58.00000000","2.02867287","55.00000000","62.05734575","0","5250","9001002"
"0.994168453354718","0.0018000000000","0.9860676161408","1.0023332605528","55.00000000","0.91696499","54.00000000","56.83392998","0","5280","9001002"
"0.9941866032230334","0.0018000000000","0.9828692058055","1.0044692560226","58.00000000","1.07582010","56.00000000","60.15164020","0","5310","9001002"
"0.9942703102089916","0.0020395285520","0.9873461384222","1.0090475617592","55.00000000","1.53266580","53.00000000","58.06533159","0","5340","9001002"
"0.9941693128103224","0.0018000000000","0.9833292749169","1.0104277573818","56.00000000","1.43337790","54.00000000","58.86675579","0","5370","9001002"
"0.9940529331236542","0.0719887168067","0.7740576382211","1.2920040392861","73.02914448","2.79966150","69.00000000","78.62846749","0","5400","9001002"
"0.994280405804753","0.0698312195515","0.7817342261456","1.2828823571945","72.05252100","2.73493659","68.00000000","77.52239418","0","5430","9001002"
"0.994183270388373","0.0630604651434","0.7991639233001","1.2534452860097","74.83795166","2.53181395","71.00000000","79.90157957","0","5460","9001002"
"0.9942386180328004","0.0527987626909","0.8354355041380","1.2090332563600","69.40682582","2.22396288","66.00000000","73.85475158","0","5490","9001002"
"0.9941442705461206","0.0432529248944","0.8587886136240","1.1675736117553","74.59688224","1.93758775","72.00000000","78.47205773","0","5520","9001002"
"0.9942204329390344","0.0550969297111","0.8252063196729","1.2189737950205","72.72332413","2.29290789","69.00000000","77.30913992","0","5550","9001002"
"0.9941870022274512","0.0647700090116","0.7964863924023","1.2608570412778","72.39058279","2.58310027","69.00000000","77.55678333","1","5580","9001002"
"0.9942110419334486","0.0706687690894","0.7764722808747","1.2864423746543","74.73245379","2.76006307","71.00000000","80.25257994","2","5610","9001002"
"0.9941288290934138","0.0018000000000","0.9887225790576","1.0112673094872","60.00000000","1.58427433","58.00000000","63.16854866","0","5640","9001002"
"0.9943590883276584","0.0019725374040","0.9827127258574","1.0109225562129","65.00000000","6.36059003","55.00000000","77.72118007","0","5670","9001002"
"0.9917058376491428","0.0154373806685","0.9419928073532","1.0594258415049","87.00000000","8.52538410","74.00000000","104.05076820","0","5700","9001002"
"0.9960846963953582","0.0257507304393","0.9151189911220","1.1013656051112","87.00000000","8.19673847","75.00000000","103.39347694","0","5730","9001002"
"1.0014272940858586","0.0020831013756","0.9895766153560","1.0115518022220","71.00000000","12.26707594","53.00000000","95.53415189","0","5760","9001002"
"1.001361133276894","0.0128405551092","0.9624451143077","1.0582884899568","64.00000000","2.91533159","60.00000000","69.83066319","0","5790","9001002"
"0.9969631960406796","0.0445794073750","0.8573899204303","1.1836965275673","75.00000000","6.43724198","65.00000000","87.87448397","0","5820","9001002"
"0.9927781033225608","0.0054244899408","0.9734413576611","1.0243473579775","89.00000000","1.80615734","86.00000000","92.61231468","0","5850","9001002"
"0.992684299164494","0.0018000000000","0.9832644257582","1.0095749373243","61.00000000","13.65381210","45.00000000","88.30762420","0","5880","9001002"
"0.9926763518592018","0.0030652835731","0.9780352020972","1.0128411633455","57.00000000","2.63423601","53.00000000","62.26847203","0","5910","9001002"
"0.9928733962381596","0.0018225570035","0.9866125277288","1.0049702399550","63.00000000","3.94240728","57.00000000","70.88481455","0","5940","9001002"
"0.9926570979503956","0.0026685756461","0.9787360534747","1.0042442180376","65.00000000","3.19255532","60.00000000","71.38511063","0","5970","9001002"
"0.992414478237124","0.0018000000000","0.9843024848487","1.0027467660615","61.00000000","1.05453403","59.00000000","63.10906807","0","6000","9001002"
"0.9927340372863204","0.0273214663868","0.9064613441254","1.1086780931099","66.87219600","1.66607332","64.00000000","70.20434264","0","6030","9001002"
"0.9926976935674616","0.0307126188910","0.8952949132915","1.1246286111965","67.50994907","1.83563094","65.00000000","71.18121096","0","6060","9001002"
"0.9928411776818932","0.0319965486081","0.8956630301790","1.1308249068345","64.79233445","1.89982743","62.00000000","68.59198931","0","6090","9001002"
"0.992699183170889","0.0309604334612","0.8938486985549","1.1257983694877","67.97945616","1.84802167","65.00000000","71.67549950","0","6120","9001002"
