acc_mean,acc_std,acc_min,acc_max,hr_mean,hr_std,hr_min,hr_max,steps_sum,t
0.99827089645781,0.0017155229280777,0.9881542904744532,1.0106445971546771,68.0,2.6076809620810595,66.0,73.0,0,2010
0.998141061718916,0.0016517115394324,0.9920976884135152,1.0028735758080976,67.4,0.5477225575051661,67.0,68.0,0,2040
0.998272781091072,0.0016460625004087,0.9924634000909354,1.0037726983328543,67.16666666666667,0.7527726527090811,66.0,68.0,0,2070
0.9981497283311476,0.0016315651920108,0.9917128749579184,1.003131377029973,66.83333333333333,1.1690451944500122,65.0,68.0,0,2100
0.9981923536120052,0.0016517506548892,0.9913152934239692,1.003292748567052,67.16666666666667,0.983192080250175,66.0,68.0,0,2130
0.9980690385700812,0.001665559446891,0.9920795803731574,1.002930411086138,67.66666666666667,0.5163977794943223,67.0,68.0,0,2160
0.9982610682283176,0.0015989824546536,0.9915869155576732,1.0031095680675866,67.2,0.8366600265340756,66.0,68.0,0,2190
0.9981699548797388,0.0016430853267467,0.992068451728826,1.0034372766244537,67.16666666666667,0.408248290463863,67.0,68.0,0,2220
0.9982332934922789,0.0016544743620613,0.992729432008556,1.0030577396793268,67.0,0.0,67.0,67.0,0,2250
0.9981252070855576,0.0017401638434004,0.9867367265864436,1.0101316530169373,67.2,0.4472135954999579,67.0,68.0,0,2280
0.9981965346018696,0.0016394745334077,0.9921895225981628,1.0046256850914523,66.5,1.0488088481701516,65.0,68.0,0,2310
0.9981497040403956,0.0016662616496226,0.9926123716135922,1.0033192413914027,66.8,0.8366600265340756,66.0,68.0,0,2340
0.9982672990528284,0.001721489213587,0.9915869155576732,1.0042106322396014,66.16666666666667,0.408248290463863,66.0,67.0,0,2370
0.998075068163326,0.0027001740277748,0.966713223189018,1.0130627924654128,69.83333333333333,2.136976056643281,68.0,73.0,0,2400
0.9981877502686918,0.0017212392822016,0.9923913603665996,1.004674923339868,71.2,0.4472135954999579,71.0,72.0,0,2430
0.9982035797490924,0.0021037557760453,0.9792081187303188,1.024510335650007,72.66666666666667,3.07679486912382,69.0,76.0,0,2460
0.998327352180082,0.0016360173358049,0.9923728376346512,1.003244322997075,68.85714285714286,1.2149857925879115,67.0,70.0,0,2490
0.9980559914693292,0.0017277654915389,0.989866961629092,1.0051678525704002,69.2,1.3038404810405295,68.0,71.0,0,2520
0.9983154523194152,0.0018576679715053,0.985690316858566,1.002527341459828,69.0,1.4142135623730951,67.0,71.0,0,2550
0.9975211307959572,0.0018532490903601,0.9915863560773516,1.0086987701606611,67.66666666666667,0.5163977794943223,67.0,68.0,0,2580
0.997343079709645,0.00172332869553,0.9907782675245556,1.0090169519812986,66.5,1.760681686165901,64.0,68.0,0,2610
0.9972107625803176,0.0015463985791049,0.9908558773378396,1.0031499060777456,64.66666666666667,1.2110601416389968,64.0,67.0,0,2640
0.9972801736583318,0.0023174624059159,0.9828990234780224,1.0130604725632424,66.8,2.949576240750525,64.0,71.0,0,2670
0.9971167958025378,0.0015240348751954,0.9919897818822984,1.0023811564962553,69.5,3.331666249791536,66.0,75.0,0,2700
0.9972351224140236,0.0016189851102999,0.9912978138402352,1.001817554963068,66.0,0.0,66.0,66.0,0,2730
0.9977730275395676,0.0289268564538739,0.8112805770888023,1.3918689046889616,66.5,0.5477225575051661,66.0,67.0,0,2760
0.9972092450867724,0.0014651842958161,0.9924924075885568,1.0016670409308126,74.5,7.582875444051551,66.0,82.0,0,2790
0.9972474060149382,0.0236352650385571,0.747281332250552,1.2537406379138032,67.16666666666667,1.3291601358251257,65.0,69.0,0,2820
0.9974550693992624,0.0014513646304746,0.9926849623848948,1.0025768806628943,66.66666666666667,1.0327955589886446,66.0,68.0,0,2850
0.9973445337730756,0.0015098186529983,0.9914727426352123,1.002368349583889,66.8,0.8366600265340756,66.0,68.0,0,2880
0.9972503989305156,0.001431520542412,0.991430380115906,1.0019037484698818,65.83333333333333,0.7527726527090811,65.0,67.0,0,2910
0.9973552834747345,0.0014092930084915,0.9918455233974393,1.0030213637866046,65.33333333333333,0.5163977794943223,65.0,66.0,0,2940
0.9990352886270464,0.0234200559841484,0.9323913134631564,1.4799701545326682,66.0,1.095445115010332,65.0,67.0,0,2970
0.997254409351464,0.0015585905385898,0.9920338236938244,1.0026022803168613,68.6,1.140175425099138,67.0,70.0,0,3000
0.9974752885926192,0.0015882302854319,0.9916527976105396,1.0030302331074272,68.33333333333333,0.816496580927726,68.0,70.0,0,3030
0.9972778123578184,0.0014653778026644,0.9915569857166052,1.003041126286714,65.5,1.51657508881031,64.0,68.0,0,3060
0.9974374273876676,0.0014759431508819,0.9921242585462972,1.002893365966148,65.66666666666667,0.816496580927726,65.0,67.0,0,3090
1.0014330946935095,0.0863789024403984,0.3681303565581219,2.6297588178805067,64.0,0.7071067811865476,63.0,65.0,0,3120
0.997484318517862,0.0230320499124144,0.8158771894629118,1.2248753280455402,73.83333333333333,4.833908011812665,66.0,79.0,0,3150
0.9969657679772655,0.0023572897404069,0.9896217579623288,1.0066707286785137,65.66666666666667,1.505545305418162,64.0,67.0,0,3180
0.9969638056953852,0.0024622098457271,0.9894205703055348,1.0080613356903785,65.83333333333333,1.3291601358251257,64.0,67.0,0,3210
0.9985698645105068,0.039364963590578,0.789430106619674,1.421233148292644,66.66666666666667,1.505545305418162,65.0,68.0,0,3240
0.9974862824089852,0.0016592005181326,0.9920397169606922,1.003535736714234,69.16666666666667,3.0605010483034745,67.0,74.0,0,3270
0.9974625085520532,0.0016157195018756,0.9924542502457078,1.004157692853279,66.8,0.4472135954999579,66.0,67.0,0,3300
0.9974821536985584,0.0019618848936928,0.9802776912838168,1.0066648929325936,65.66666666666667,1.505545305418162,64.0,68.0,0,3330
0.997334299027998,0.0016141861171083,0.988606198795577,1.0038186859664648,67.16666666666667,1.7224014243685084,65.0,69.0,0,3360
0.9975208573784358,0.0016381877435168,0.9911962772413594,1.003500931789373,67.8,0.8366600265340756,67.0,69.0,0,3390
0.997451253685514,0.0016261103145519,0.9921650750153324,1.004265165382739,67.0,0.6324555320336759,66.0,68.0,0,3420
0.9975879998084708,0.0017016686212904,0.9889377240353864,1.0043234343756895,67.16666666666667,1.3291601358251257,65.0,68.0,0,3450
0.997469276702721,0.0020473874965558,0.9872609932594774,1.0096954885608482,66.4,0.8944271909999159,65.0,67.0,0,3480
0.9974790746636454,0.0016146380643752,0.9908930824161556,1.0035636156988257,65.8,1.3038404810405295,64.0,67.0,0,3510
0.9972599600105004,0.0016336493278973,0.9919896219759408,1.0038628646835233,66.33333333333333,1.2110601416389968,65.0,68.0,0,3540
0.9976086818085272,0.0015533426000957,0.9925745334721316,1.003558314143837,65.6,0.5477225575051661,65.0,66.0,0,3570
0.9975522645010292,0.0016417759845256,0.9900152472983637,1.0078630090174112,63.42857142857143,0.7867957924694432,62.0,64.0,0,3600
0.9975578384115584,0.0015689474729938,0.9929279180875972,1.0034063409459848,63.16666666666666,1.4719601443879744,62.0,65.0,0,3630
0.9975532262130744,0.0015768483387456,0.9915698824556038,1.003171948583482,64.4,0.5477225575051661,64.0,65.0,0,3660
0.997622159128044,0.0016993275051764,0.98772526952922,1.0039074064466156,65.33333333333333,2.1602468994692865,64.0,69.0,10,3690
0.9976171919374636,0.0016101345231504,0.9915322737426452,1.0033852320808794,66.16666666666667,2.48327740429189,63.0,69.0,0,3720
0.997647913028604,0.0016147759706964,0.991587386071162,1.00369220843401,66.5,0.8366600265340756,65.0,67.0,0,3750
0.9976602841238584,0.0015260468207887,0.992476915526326,1.0039544563452816,63.0,1.8973665961010275,61.0,66.0,0,3780
0.9976875011268252,0.0015562390115791,0.9922207960679366,1.003783140301639,63.4,1.51657508881031,62.0,65.0,0,3810
0.9975319980043622,0.0303649419582164,0.7539969672663545,1.2272386754941274,70.0,5.138093031466052,65.0,75.0,0,3840
0.99698375717748,0.0017362747033939,0.9913111241067608,1.0030186750167218,67.5,1.760681686165901,66.0,70.0,0,3870
0.9967180197907708,0.0119961942131067,0.840772313366431,1.1820299349128176,67.0,1.6733200530681511,65.0,69.0,0,3900
0.996979593827821,0.0018258037174275,0.9851838090196876,1.0031248640657553,65.5,1.760681686165901,64.0,68.0,0,3930
0.9967461354133136,0.0017613013029681,0.988073849145604,1.0040444151685173,64.83333333333333,1.1690451944500122,64.0,67.0,0,3960
0.9970407840390452,0.001767258691898,0.9912276462140066,1.0038934171197955,65.0,0.7071067811865476,64.0,66.0,0,3990
0.9968980755709616,0.0017697265086998,0.9899914093137678,1.0040399625952197,66.16666666666667,1.7224014243685084,64.0,68.0,0,4020
0.9969563416415248,0.001791353989669,0.9910117864919972,1.0043400257289212,64.83333333333333,0.408248290463863,64.0,65.0,0,4050
0.9968546750778638,0.0018036175389726,0.99029900056645,1.0042477836777934,65.2,1.095445115010332,64.0,67.0,0,4080
0.9969831752571932,0.002178727635389,0.9795171849898142,1.023507005633816,65.0,2.0816659994661326,62.0,67.0,0,4110
0.9967772271832552,0.0018145626234874,0.9899476096805426,1.004024602281428,64.83333333333333,0.9831920802501752,64.0,66.0,0,4140
0.9967871569949124,0.0033089019095155,0.955799680403462,1.0206363258023838,67.66666666666667,1.2110601416389968,66.0,69.0,0,4170
0.9967181496818884,0.0017972449459259,0.9910945489891466,1.0046726816816212,66.2,0.4472135954999579,66.0,67.0,0,4200
0.9968033953779416,0.0018199979405925,0.990800446067976,1.003883086430148,66.16666666666667,0.7527726527090811,65.0,67.0,0,4230
0.9967364399041636,0.0017895666780238,0.990867130808652,1.0030208929016284,66.0,0.0,66.0,66.0,0,4260
0.996811798842823,0.0017842828990116,0.9911287615752707,1.004163201042938,66.25,0.5,66.0,67.0,0,4290
0.9964392204530832,0.0029480690267561,0.9674037280251973,1.0125548730477771,70.16666666666667,3.311595788538611,66.0,73.0,0,4320
0.9967940398246424,0.0018546717078559,0.9893581903183194,1.004666988566689,70.83333333333333,4.070217029430576,66.0,76.0,0,4350
0.9967901831558826,0.0023471894763716,0.9835600814115272,1.0177299673101703,67.0,1.5275252316519468,65.0,69.0,0,4380
0.9967600281237312,0.0135796827773134,0.8785572807066481,1.15178002513559,74.83333333333333,6.431692364119001,68.0,81.0,0,4410
0.9965187352087262,0.0015208062593566,0.9912486963944668,1.0016637540741204,67.0,1.7320508075688772,64.0,68.0,0,4440
0.996499533602552,0.0015088408352221,0.9909791133896466,1.0022584650218775,66.33333333333333,1.2110601416389968,65.0,68.0,0,4470
0.996488088786066,0.0015546704554105,0.990573967014377,1.0014650155208469,66.83333333333333,0.408248290463863,66.0,67.0,0,4500
1.0033744985055717,0.0888412985853121,0.4143973179726191,1.470984522775563,68.5,0.5477225575051661,68.0,69.0,0,4530
0.9985239508930618,0.0497118710375141,0.6526506410974711,1.679377202709582,75.33333333333333,7.737355275975549,68.0,90.0,0,4560
0.996855488689692,0.001923606587016,0.9889861907270192,1.0040737183749455,68.6,0.8944271909999159,68.0,70.0,0,4590
0.9967668760714572,0.0018650258099339,0.9889890866703888,1.004264469704644,68.66666666666667,1.7511900715418265,66.0,71.0,0,4620
0.9967934882118136,0.0018369170674729,0.9895617309718682,1.004590736575144,68.25,0.5,68.0,69.0,0,4650
0.9966936841196538,0.0018370312632913,0.9900192337137194,1.003984515368768,67.71428571428571,0.7559289460184545,67.0,69.0,0,4680
0.9966341950586772,0.0021816082602392,0.9818694535057548,1.0172439509737328,68.0,0.7071067811865476,67.0,69.0,0,4710
0.9964967503544324,0.0019096294876097,0.9902717322535972,1.0044750799032298,68.16666666666667,1.1690451944500122,67.0,70.0,0,4740
0.996655777086604,0.0020233619275489,0.979339641875371,1.0172796991047988,66.0,1.6733200530681511,64.0,68.0,0,4770
0.9969512155669376,0.0160818918101274,0.8658823439349886,1.1752655196028938,71.0,2.345207879911715,68.0,73.0,0,4800
0.997044535631142,0.001814058925342,0.989950305560759,1.003701727273875,67.83333333333333,4.020779360604939,63.0,73.0,0,4830
0.9991266808774324,0.0734900396296062,0.4159411085638566,2.363954446684508,71.0,6.870225614927067,68.0,85.0,0,4860
0.996821075843444,0.0042616095267469,0.955663284044888,1.0396778431797131,75.33333333333333,7.146094504459529,70.0,85.0,0,4890
0.9968146229639678,0.0023697965126195,0.9885954599955128,1.0052992090156294,70.5,0.8366600265340756,70.0,72.0,0,4920
0.9967330528209174,0.0024224532155263,0.9841290160228434,1.0078415772971565,68.66666666666667,0.816496580927726,68.0,70.0,0,4950
0.9965958001051048,0.002364789403915,0.9886334003817896,1.0046372076490548,68.5,1.6431676725154984,67.0,71.0,0,4980
0.9981119328493298,0.0308824825988899,0.6868935790867825,1.2526916057514754,69.0,0.8944271909999159,68.0,70.0,0,5010
0.9969654464869034,0.0024577241932498,0.9839025536487696,1.0081293523327053,68.0,1.224744871391589,67.0,70.0,0,5040
0.9970168212127766,0.0291261748948354,0.7396856730628897,1.2256211508305208,68.8,1.095445115010332,68.0,70.0,0,5070
0.9974681496902782,0.0132301948944906,0.8848601897371697,1.1564231009121402,69.14285714285714,3.625307868699863,64.0,74.0,0,5100
0.9973593001078154,0.0021525111796594,0.9905856101091416,1.0050403258270737,67.5,0.8366600265340756,66.0,68.0,0,5130
0.9972339987050024,0.0021994808517453,0.9897195096078992,1.0056902362022662,66.2,0.4472135954999579,66.0,67.0,0,5160
0.9973053189867072,0.0021352861334505,0.9892223489239312,1.0055823857884991,66.57142857142857,1.3972762620115438,64.0,68.0,0,5190
0.9971915064459193,0.0023402608871719,0.9801014419749978,1.009339886314739,65.5,1.760681686165901,63.0,68.0,0,5220
0.997431461071959,0.0021476620496346,0.9897377998220944,1.004738987264837,65.16666666666667,0.408248290463863,65.0,66.0,0,5250
0.9972830454949012,0.0035278858456233,0.966487011270286,1.0364086270191164,68.6,1.6733200530681511,66.0,70.0,0,5280
0.9972288211930668,0.002170152644943,0.9900009750450754,1.0051993466539908,66.16666666666667,2.3166067138525404,63.0,69.0,0,5310
0.9971080875654816,0.0021289241094194,0.991083916642284,1.0055787286883011,64.2,1.095445115010332,63.0,66.0,0,5340
0.99725953711344,0.002154994476093,0.98929212569086,1.0056043645448045,66.66666666666667,1.3662601021279464,65.0,69.0,0,5370
0.997120272748428,0.0021935017553374,0.9901189175092102,1.0060461313901865,66.33333333333333,1.96638416050035,64.0,69.0,0,5400
0.9972452760706316,0.0021340366262985,0.989280749610994,1.0050557732416694,66.83333333333333,0.408248290463863,66.0,67.0,0,5430
0.997083204720032,0.0021755312543099,0.9906376400661392,1.0056104685488811,66.0,0.0,66.0,66.0,0,5460
0.9969159412056648,0.0021919907718016,0.9874270467885564,1.004708787359387,66.83333333333333,0.408248290463863,66.0,67.0,0,5490
0.9970019182316356,0.0021591059309481,0.9896530319510722,1.0050065838257627,66.28571428571429,1.1126972805283737,65.0,68.0,0,5520
0.9971285930267116,0.0021990054894351,0.9901479474413156,1.0056760384369612,68.83333333333333,1.7224014243685084,67.0,71.0,0,5550
0.9970092749503192,0.0021565757791756,0.9891489237498012,1.0047229845001957,67.2,0.4472135954999579,67.0,68.0,0,5580
0.9971267056188556,0.0021491983638514,0.9902299938700856,1.004449699653447,67.16666666666667,0.408248290463863,67.0,68.0,0,5610
0.9969243488870786,0.0021015869147513,0.989577110661332,1.0048172325157894,67.0,0.6324555320336759,66.0,68.0,0,5640
0.9971187065310104,0.002323272012471,0.9860287110625988,1.0089192664804705,66.6,0.5477225575051661,66.0,67.0,0,5670
0.9969205109309026,0.0021563897202066,0.9889823905682144,1.005664331871112,67.85714285714286,0.3779644730092272,67.0,68.0,0,5700
0.9971398519249186,0.002214653064328,0.98907373043441,1.0053372549181545,67.0,1.0,66.0,68.0,0,5730
0.9969761164399806,0.0021568642459418,0.9901731269899724,1.0050339824156098,68.57142857142857,1.1338934190276817,67.0,70.0,0,5760
0.9972016309620028,0.0021540242587577,0.9905706777487712,1.0055639807462575,67.5,1.224744871391589,66.0,69.0,0,5790
0.9969801533023044,0.0028201391657044,0.9754141972747988,1.014463097433879,70.2,3.5637059362410923,67.0,75.0,0,5820
0.9970980598903147,0.0021193409889337,0.9899773908008708,1.0050512809811547,67.83333333333333,2.7141603981096374,66.0,73.0,0,5850
0.9969477790979112,0.0021010370086415,0.9891499197834116,1.0053164034765174,66.4,0.8944271909999159,66.0,68.0,0,5880
0.997066138303086,0.0036820763716035,0.9302458128639602,1.0357419181614889,67.57142857142857,1.511857892036909,65.0,69.0,0,5910
0.9970162610537456,0.0021173768348683,0.9897278447473424,1.0052983336707866,66.8,0.4472135954999579,66.0,67.0,0,5940
0.9971140683161236,0.0021250195901193,0.9901700618409396,1.0053889573561716,67.66666666666667,0.5163977794943223,67.0,68.0,0,5970
0.9969700200539028,0.0021749292224551,0.989422747809944,1.0055986347077746,68.5,1.378404875209022,66.0,70.0,0,6000
0.9970181816453983,0.0021392069860077,0.989261545124837,1.0053200885756786,66.2,0.4472135954999579,66.0,67.0,0,6030
0.9969300562921984,0.0020828923701701,0.98828917018611,1.0043535523412908,68.66666666666667,1.632993161855452,67.0,71.0,0,6060
0.9970076506451724,0.0020819475086331,0.9893176084680844,1.0044779898742282,67.66666666666667,0.5163977794943223,67.0,68.0,0,6090
0.9967719631499518,0.0020793674089758,0.9898060972855794,1.0057067277066212,67.66666666666667,0.5163977794943223,67.0,68.0,0,6120
0.9971043327887652,0.0020973744926392,0.9899662845430344,1.005029457154978,67.66666666666667,1.0327955589886446,66.0,69.0,0,6150
0.9970385450076764,0.0025143385451736,0.9846319109372548,1.0106810809401945,66.6,1.140175425099138,65.0,68.0,0,6180
0.9970574445851198,0.0020957878556323,0.9901522564494916,1.0052897091381818,68.16666666666667,0.9831920802501752,67.0,69.0,0,6210
0.9969637930321924,0.0021007477574003,0.9903963002461086,1.0042251826342536,68.16666666666667,1.602081978759722,67.0,71.0,0,6240
0.9970279076475688,0.0020994157895586,0.987767243696697,1.0047998494556665,67.33333333333333,1.505545305418162,66.0,70.0,0,6270
0.9969211081321356,0.0021112136077367,0.9903068361531744,1.005990594119975,67.0,1.4142135623730951,65.0,69.0,0,6300
0.9971083775738384,0.0020772719523316,0.9902291047650438,1.0046661361804676,66.33333333333333,0.816496580927726,65.0,67.0,0,6330
0.9969599584007142,0.0023850954592918,0.9800240385247088,1.0170422734246842,67.66666666666667,1.2110601416389968,66.0,69.0,0,6360
0.9971016800640916,0.002162510257263,0.9899284744174904,1.0041224259557398,68.16666666666667,0.408248290463863,68.0,69.0,0,6390
0.9970549572311584,0.0021764141315775,0.9892367964816968,1.0077448907316624,67.2,0.4472135954999579,67.0,68.0,0,6420
0.9970116731700198,0.0021970980643414,0.9902280476207388,1.0054195843254994,68.66666666666667,0.5163977794943222,68.0,69.0,0,6450
0.9969813767583188,0.0021865503457404,0.989664743576096,1.0046746582872936,69.0,2.345207879911715,67.0,73.0,0,6480
0.9971436920686664,0.0021722821800955,0.989512739687706,1.0074591510717146,71.28571428571429,0.951189731211342,70.0,73.0,0,6510
0.9967965808522784,0.0021580228814261,0.9899744094407794,1.0048326223807524,71.75,1.5,70.0,73.0,0,6540
0.9969982666119264,0.0021696937277155,0.9897268187807888,1.006835722852343,69.5,0.8366600265340756,69.0,71.0,0,6570
0.9967764606262914,0.0023105051865358,0.9801518822907856,1.0091728139914888,69.57142857142857,0.9759000729485332,69.0,71.0,0,6600
0.9970806375266958,0.0022290791427369,0.9884959450527504,1.007022528867701,71.2,0.4472135954999579,71.0,72.0,0,6630
0.9969379988361292,0.0022551309375009,0.9895377467623456,1.0060056588213309,71.8,1.095445115010332,71.0,73.0,0,6660
0.9970522094415746,0.0022193604090388,0.9890113925083118,1.006577911764191,71.85714285714286,1.4638501094227998,70.0,73.0,0,6690
0.9968784751688676,0.0021592389687502,0.9887740451773044,1.004914215727875,71.8,1.3038404810405295,70.0,73.0,0,6720
0.9968034693133514,0.0021086639205754,0.9901365675817956,1.0058336249435589,69.66666666666667,1.0327955589886446,69.0,71.0,0,6750
0.9968793233509348,0.0022395753825645,0.9894778237844344,1.0068414161324215,70.0,0.0,70.0,70.0,0,6780
0.9970498650696248,0.0021740606863569,0.9897959518229804,1.0046991749120928,68.71428571428571,0.951189731211342,68.0,70.0,0,6810
0.9968571086248016,0.0022063258935538,0.9899747565806616,1.0058462719844072,68.6,0.5477225575051661,68.0,69.0,0,6840
0.997004324419093,0.002203393938077,0.9879037029804524,1.004743431230013,72.16666666666667,0.7527726527090811,71.0,73.0,0,6870
